idx,Score,Text
8600,Positive,Пулат Алемдар точьно Абдуллох. Чатли булган ва тирик деб уйлайман...... Кашкирлар Макони эмас таржимаси Бурилар макони деб таржима килсангиз тугри буларди.... Миллатчи харакат деб Гарб пропагандаси     Асли бу юриш Турк миллатини яна бирлашишидир...... Гарб Англосаксонлар ларда миллятчи деб уйлайман ва хозир хам дунёдаги хамма иплар уларни кулида уша еврейлар хам......... Проста халкни кузига Хинддан ва бошка миллатлардан бошкарувчи куйишяпти халос...... Лекин дунё иктисоди ва сиёсатини катта кисмини англосаксонлар кулида.......Катта 500 йиллик корпорациялар ва бирлашмалар хали хам уларнинг кулида...... Абдуллох. исмини хам дунёкараши исломий булган оилада куйилади... Фикримча   Тан олишмади лекин фильмнинг асосий гоясини Абдуллох Чатли хаётидан илхомланиб ёзишган..... Хатто стили хам бир хил Пулат Алемдар билан.... Бу тасодиф була олмайди...... Турк миллати сифатида бирлашишиимиз керак     булмаса Хитой ва Россияга узини таьсиридан чикармайди ва ривожланищиимизга тускинлик килади..... Негаки Урта Осиёда кучли демократик ва иктисодий бакувват давлат куришни Хитой хам Россия хам хохламайди.... Уларнинг давлат тузилмалари бошкача
8601,Positive,Пулат Алемдар хозир хам бор Седат Пекер
8602,Positive,Пўлат Алемдар ҳаётда бўлмаган! Бу Озарбойжонлик Равшан (Жаниев)Ленкораниский СССР ворзаконлари орасидаги Дид Ҳасанни йиқтиши ва қолгани бадиий рухда ёзилган!
8603,Positive,Пулат бу Пулат и всё  Чатли эмас
8604,Negative,Пулат бу чатли википедияга карайла
8605,Neutral,Пулат бу шавкат мирзоевг ухшаеди бир каримов бошчилик мафяни синдирди шавкат мирзиёев
8606,Negative,Пулат мани узим асли 
8607,Neutral,пулат ролини уйнаган щахс борми факат у йук деманглар
8608,Neutral,Пўлат Туркмаску Курд. Турклар ишлаган холос кинони. Турклар хамма таниқли шахсларни кино қип ишлаб ўзиники дип таништиряпти
8609,Positive,Пулат.Аламдор.булмаган.хаммаси.елгон.
8610,Positive,Пулатни Али угли хакида жим бб кетдику Али кайрда
8611,Neutral,Пули булса хамма юок америка лухмисан узинг хам биринчи марта боргансан шекили бар бар дейсан сендан билогир чикмайди хали маладой экансан
8612,Positive,Пулимни бер дегани зур чикибти
8613,Negative,Пулини вохтида бер синагунча долбоёб...
8614,Positive,Пулни қайдан топаркан а
8615,Positive,Пулни тижамаса бир нарсали бола олалмесан киши сарблаш екан деб чайш кере бас
8616,Neutral,Пуоат Алиндар учун лаек босдим уелаб топилган булса хам сиреални зури хар тосонлама зур 
8617,Neutral,Пусть Аллах оберегает вас от завистливых людей
8618,Neutral,Рагун геси курулса узбекистонга кандай зарар бериши мумкин
8619,Neutral,Рагун геси курулса узбекистонга кандай зарар бериши мумкин
8620,Neutral,Ражаб Тайиб Эрдоганга хурматларимиз... !!!
8621,Neutral,Ражаб Тойб эрдугонга килган ишни килган экан
8622,Neutral,Разолатга ботмаслик учун  разолатни таниш керак. ..
8623,Neutral,Раким килиш кк сени
8624,Neutral,Рас болот
8625,Positive,Расияга..узбэкитон.кушилса.ушанда.ердам.бэради
8626,Positive,Расияга..узбэкитон.кушилса.ушанда.ердам.бэради
8627,Positive,Расиядан даре олип келишга канча кетаркан
8628,Positive,Расиядан даре олип келишга канча кетаркан
8629,Positive,рассиядан канал тортишимиз керак
8630,Positive,рассиядан канал тортишимиз керак
8631,Positive,Рассиядон 2 та канал тортиш керак. Мана хозир нима буляпти Оринбург Актюби Кулсари шахарлорида сув тагида колмокда канал тортиш керак. Рассия Казакстон Узбекистон бирлашиб.Афсус Рассия кунмайди бу томонлор ривожлониб кетишини хоклошмойди.Бутун дунё кондириш керак.
8632,Neutral,Рассиядон 2 та канал тортиш керак. Мана хозир нима буляпти Оринбург Актюби Кулсари шахарлорида сув тагида колмокда канал тортиш керак. Рассия Казакстон Узбекистон бирлашиб.Афсус Рассия кунмайди бу томонлор ривожлониб кетишини хоклошмойди.Бутун дунё кондириш керак.
8633,Positive,Расулуллоҳ соллаллоҳу алайҳи васаллам: «Ким эрталаб ёки кечқурун: سُبْحَانَ اللهِ وَبِحَمْدِهِ سُبْحَانَ اللهِ وَبِحَمْدِهِ سُبْحَانَ اللهِ العَظِيمِ «Субҳаналлоҳи ва биҳамдиҳи»  (Аллоҳга ҳамд айтиш билан Уни айбу нуқсонлардан поклаб ёд этаман) ёки «Субҳаналлоҳи ва биҳамдиҳи субҳоналлоҳил ъазийм»  деб юз марта айтса  қиёмат куни бирор киши ундан афзал бўлмайди. Фақат ана шу киши айтганидек ёки ундан ошириб айтсагина  бўлиши мумкин»  дедилар. Имом Муслим ривоятлари.
8634,Positive,Рахимани кизи борми падарларинга ланат сендака бе тарбия бе номус актёрларни эшак хам сенлардан аклли
8635,Positive,Рахмаат маладес.
8636,Positive,Рахмад сизга
8637,Positive,Рахмад сизга сиз аетмасдан лаек босамиз
8638,Positive,Рахмат
8639,Positive,Рахмат
8640,Positive,Рахмат
8641,Positive,Рахмат
8642,Positive,Рахмат
8643,Positive,Рахмат
8644,Positive,Рахмат
8645,Positive,Рахмат
8646,Positive,Рахмат
8647,Positive,Рахмат
8648,Positive,Рахмат
8649,Positive,Рахмат
8650,Positive,Рахмат
8651,Positive,Рахмат
8652,Positive,Рахмат
8653,Positive,рахмат
8654,Positive,Рахмат
8655,Positive,рахмат
8656,Positive,Рахмат
8657,Positive,Рахмат
8658,Positive,Рахмат
8659,Positive,Рахмат
8660,Positive,Рахмат
8661,Positive,Рахмат
8662,Positive,рахмат
8663,Positive,Рахмат 
8664,Positive,Рахмат 
8665,Positive,Рахмат 
8666,Positive,Рахмат админга кандок зур инсонлар булган умрини охиригача исломга хизмат килибди Оллохим авлодларимиздан шундай инсонларни яратгин
8667,Positive,Рахмат ака жуда йахши мехнат килипсиз. Иншаллах бу видеони Президентимиззам куради деган умиттамиз.
8668,Positive,Рахмат ака жуда йахши мехнат килипсиз. Иншаллах бу видеони Президентимиззам куради деган умиттамиз.
8669,Positive,Рахмат ака кадимда айтилган бир Суз бор экан или берганга 1000 пул хунар берганга 1 пул деган халк иборасини маносини Энди билдимм хунардан олдин адоб икро адолатни ургатиш Тугри экан шунда хунарга илимга олохим барокат бераркан бу мени фикрим лекин Ака Рахмат сизга мен хунар урганиман лекин адоб икромни сиздан ургандим
8670,Positive,Рахмат Аллох рози болсин фарзандларимиз хам сизлар охшаб ахли илм болсин
8671,Positive,Рахмат Аллох рози булсин сизлардан. Ишийларга ривож Аллох баракасини берсин.
8672,Positive,Рахмат Аллох рози булсин сизлардан. Ишийларга ривож Аллох баракасини берсин.
8673,Positive,РАХМАТ БАРАКА ТОПИНГ АЛЛОХИМ ХАММАМИЗДАН РОЗИ БУЛСИН АМИЙН СУРХАНДАРЁДАН 
8674,Positive,Рахмат бизгача етиб келишида хизмат килганингиз учун рахмат.Роббим сиздан  устоздан  эшитаётганлардан рози булсин.Оллох бизга ва фарзандларимизга хам илм берсин.
8675,Positive,Рахмат бир қоп пул топиб келаман деп ерим ишга бораман диса боргизмиман чунки еримга ишонч йўғ бузилиб кетади бўмасам
8676,Positive,РАХМАТ БОЛА ЖОНЛАР ЛАНАТИ АМЕРКАНИ АСИЛ БОШАРАСИНИ КУРСАТИБ ОДАМЛАРНИ УЙЛАБ КУРИШИГА УНДАБСИЗЛАР БАРАКАЛЛА
8677,Positive,Рахмат Болла мазза килиб томоша киллим
8678,Positive,Рахмат боллар
8679,Positive,Рахмат боллар тан жонилар сог бусин тугри йулдан адаштирмасин роббим
8680,Positive,Рахмат болларга хавас қилдим
8681,Positive,Рахмат брат от души мен излаган мавзу булбди
8682,Positive,Рахмат бу дуне охиратингиз обод булсин
8683,Positive,Рахмат видимо у.н.Ажойиб курсатув.Орол денгизи уз холина кайтиши орзу б.б коса к.к.заммаси аллох ихтийорида.
8684,Positive,Рахмат видимо у.н.Ажойиб курсатув.Орол денгизи уз холина кайтиши орзу б.б коса к.к.заммаси аллох ихтийорида.
8685,Positive,Рахмат зур хикря экан аям дадам хам мазза килиб эшитишади купрок чикаринг хикояларни
8686,Positive,Рахмат йигитлар. Акл фаросат берсин хар бандага.
8687,Positive,Рахмат ката
8688,Positive,Рахмат катта
8689,Positive,Рахмат катта
8690,Positive,Рахмат катта илмингиз бундан хам зиёда булсин.
8691,Positive,Рахмат каттакон Зур ролик тайолабсиз умуман эшитмаган вокеаларни эшитиб тушуниб олдим турк тарихи хакида
8692,Positive,Рахмат кзикарли малумотлар учун купдан бери шу мавзуда дустлар билан тортишар эдик. Омад ишларизда.
8693,Positive,Рахмат кзикарли малумотлар учун купдан бери шу мавзуда дустлар билан тортишар эдик. Омад ишларизда.
8694,Positive,Рахмат куриб мазза килдим
8695,Positive,Рахмат малумотлар учун
8696,Positive,Рахмат малумотлар учун
8697,Positive,Рахмат мен тарихга кизикаман тоза тарихга токилмаган купчилик узига мослап токип чикаришадику
8698,Positive,Рахмат мужикла шунака малумотлар етказиб турийла
8699,Positive,Рахмат мужикла шунака малумотлар етказиб турийла
8700,Positive,Рахмат Оллох Рози булсин шундай филмлардан чикаринглар
8701,Positive,Рахмат сизга
8702,Positive,Рахмат сизга
8703,Positive,Рахмат сизга Аллох рози болсин
8704,Positive,Рахмат сизга бу Ислом углонини бизга таништирганингизга жойларини жанаттан килсин охирати обод булсин курип кузимга йош келди
8705,Positive,Рахмат сизга оллох Рози булсин мазза Килиб эшитади одам.
8706,Positive,Рахмат Сизга Шавкатбек       
8707,Positive,Рахмат сизга шундай мавзуларни купрок ёритинг хассислар билишсин тезда узини англаб олишсин оиласидан пулини молини кизганмасинлар оиласини пулсиз харажатсиз кийнап куймасинлар
8708,Positive,Рахмат сизларга
8709,Positive,Рахмат сизларга сизлар билан бир даврда яшаётганимдан хурсандман. Alhamdulillah.
8710,Positive,Рахмат сизларга укалар маълумотлар учун.
8711,Positive,Рахмат сизларга шунака сухбатларинг учун маза килдим
8712,Positive,Рахмат сизларга шундай инсонларимиз хакида маьлумот тайёрлаганлар Оллох ажрингизни берсин фаолиятингизга ривож тилаймиз
8713,Positive,Рахмат силарга укалар
8714,Positive,Рахмат сларга видео учун МОШАОЛЛОХ.
8715,Positive,Рахмат сог саломат булинг
8716,Positive,Рахмат тез тез чикариб туринг ака илтимос
8717,Positive,Рахмат тууганым. Ушундай видиялорду көп көп чыгарсаныздар.
8718,Positive,Рахмат Ўзбек йигитлари харакатчан яхши инсонлар бўлиб етэшсин. Аузибиллахиминашайтониражим.
8719,Positive,Рахмат узтоз жуда зур хикоя булди яна кутиб коламиз
8720,Positive,Рахмат укала тошкенлимисила дима озилани ехтйот клила ишилага ривож
8721,Positive,Рахмат укалар
8722,Positive,Рахмат укаларим кизик видеоларни чикаринглар янада купрок
8723,Positive,рахмат уммат учун фойдалик вактингизгаа
8724,Positive,Рахмат хамага шундай имон берсн
8725,Positive,Рахмат хамма сизни хикояларингиз эшитармикан
8726,Positive,Рахмат хаммаларинга
8727,Positive,Рахмат хикоя учун.
8728,Positive,РАХМАТ ЧИРОЕЛИК ВА ИБРАТЛИ ИНСОНЛАРНИ ЭШИТДИК. ТУРКДАВЛАТИНИНГ ХАЛКИ ХАМ РОСА КИЙНАЛГАН ЭКАН.
8729,Positive,Рахмат шу видеони ишлаб чикарган исонлара
8730,Positive,Рахмат шу хотинларга бетига айитиб яхши қилди  хиёнаткор аёлларга Аллох инсоф берсин..
8731,Neutral,Рахмат шунака мусилмон оламини тарихини купайтирлар
8732,Positive,Рахмат шундай инсонлар купайси оллох рози булсин
8733,Positive,Рахмат яхши курсатув тайерлабсила Узбекистондан куйиасин мусулмонларни бү ерда хам бор ичиб чекувчилар Амеркада хам бор яхши инсонлар ичувчи чекувчи Оллохим хамма инсонларга инсоф иймон Гузал хулк берсин Амин Оллоху акбар
8734,Positive,Рахмат!Жуда тасирли!
8735,Positive,Рахмат  аккилли  Хар томонлама пухта тахлил. Мен буни мутахасис сифатида айтдим.
8736,Positive,Рахмат  аккилли  Хар томонлама пухта тахлил. Мен буни мутахасис сифатида айтдим.
8737,Positive,Рахмат. Американки бошкача тассавур килувдим
8738,Positive,Рахмат. БОЛЛАР. ОЛЛОХ. САКЛАСИН Биз. Мусофирларди. ОМИН 
8739,Positive,Рахмат. Болларимизи кузини очишда ёрдам киганлариз учун. Лекин шу кинони аввало актёр режисёрлар узиларни оилангиз даврасида ота она болаларищ бир жойга тупланиб бирга куринглар илтимос
8740,Positive,Рахмат.Аллох сизлардан рози бўлсин.яхши маълумотлар берилган жуда Абдулла Гул хақида хам бир кўрсатув берсалариз эди
8741,Positive,Рахмат.видео.жудаям.хаётий.кизим.оиласида.шундай.вокеани.бошидан.утказди.оллохга.шукур.хозир.хаммаси.яхши.видеоникузда.ёш.билан.курдим.рахмат
8742,Positive,Рахмат.оллох.рози.булсин
8743,Positive,Рахматмиз
8744,Positive,Рахматула 
8745,Positive,рахмет коп коп
8746,Positive,Рахмет маглыумат ушын Аралга тезирек суу акелиудин илажин кылса жаксы болар еди
8747,Positive,Рахмет маглыумат ушын Аралга тезирек суу акелиудин илажин кылса жаксы болар еди
8748,Positive,Рахмет өте мағыналы
8749,Positive,Рахмет умриз зиеда булсин сиз Сулаймон юртида яшаяпсиз у юртларни ишгол килган сиз унданда буюк иш киляпсиз сиз инсонларни калбини забт киляпсиз икки дуне соадатини куринг
8750,Positive,Рахта эгишти 70%ке азайтыргыла арал озу эле толот
8751,Positive,Рахта эгишти 70%ке азайтыргыла арал озу эле толот
8752,Neutral,Раҳмат шундай инсонларга
8753,Positive,Реал вокеага факат видеони боши ухшайди  колгани бизлар хакимизда эмас.
8754,Positive,Реал воқеамас сани хар кундиги хаётин бу
8755,Neutral,Реал хаётда энди буляпди украни россия уруши Фаластин исроил уруши тугрисида гапириб утилган
8756,Positive,Ребята давайте по узбекский языке не переводите это филим..это вообще не красиво получается...Любое узбеки поймаешь знает по турецкий..и зачем вам по узбекский вот это фильм
8757,Positive,Реджеп Тайип Эрдоганни ОЛЛОХ асрасин. Умри узок булси. ОМИН.
8758,Positive,Режими Мирзиёев дар таъқиби Ҳизби Таҳрир паси қадамҳои Каримов меравад... 
8759,Neutral,Режисер зур таллабди асарни
8760,Neutral,респект
8761,Neutral,Рибога ўтирган халқ эканда
8762,Positive,Ривожланиш зурку  янги авлодга порно ургатепсизларми  гап йук.
8763,Negative,Рижиссёр опаси билан аёлини хаётини чикарибдида. Синглингни кандай утказганингни хам кино килгин кутамиз.
8764,Positive,РОББИМ ХОЗРГИ ПОШШОЛАРИМИЗ УРНАК ОЛИШГАНДА ЭДИ МАЙЛИ ОЛЛОХДИ ОЛДИДА ЖАВОБГАРЛИК БОР БИЗ ЭСА САБИР КИЛБ ЯШАЯПМИЗ .СВЕТ ГАЗ УН ЙОГ ГОШТ КИММАТ КЫРГЫЗДАЯМ УЗБЕКДАЯМ
8765,Neutral,РОДШИЛЬД КУЧИГА ГАП ЙЎҚ. БИР ЙИЛДА 2 ТА ИМПЕРИЯНИ ЙЎҚ ҚИЛДИ. 2-СИ БУ РОССИЯ ИМПЕРИЯСИ. ҚОЙИЛ.
8766,Positive,Рол уйнагану .. Намунча сукасила...
8767,Positive,Рол учун гап йук хаяот учун саиям йер ютсин
8768,Positive,Рол учун гап йук хаяот учун саиям йер ютсин
8769,Positive,Ролик булсаям
8770,Positive,Ролике
8771,Positive,Ролики охирида матнни укиган одмни овози зур экан
8772,Negative,Роликка қўйилган очиқ холдаги аёл суратини қўйиш яхши бўмабтидаа.
8773,Positive,Роликлариз зур ака иларга омад
8774,Positive,Ролни ажойиб уйнаган ахир бу ролку
8775,Positive,Роса мазза килдим 
8776,Negative,Росаааааааа биз   боп жой экандаааааааа
8777,Negative,Росдееее узича тошкентлиман деп катта кетишади
8778,Negative,РОСИЯ 20-АСРДА ОРОЛГА АТОМ БОМБА ТАШЛАБ  ДЕНГИЗ УРТАСИНИ ЧУКУР ЯМА КИЛИБ СУВ ЕР ТАГИГА КИРИБ КЕТИБ  ТАХМИНАН КАСБИЙГА ЧИКИБ КЕТГАН  ВА УРИС БУХОРОДАН ОТИЛИБ ЧИККАН ГАЗ КОНИНИ ЖИЛОВЛАШНИ БОХОНА КИЛИБ  БУХОРО ВИЛОЯТИГА ХАМ АТОМ БОМБА ТАШЛАБ  БОМБАНИ УЗБЕКЛАРДА СИНАБ КУРГАН ЭДИ    БУЛМАСА НЕГА КИМСАСИЗ СИБИР ЕРЛАРИ ТУРГАНДА АЙНАН ОДАМ ЯШАЙДИГАН БУХОРО ТАНЛАНГАН.
8779,Negative,РОСИЯ 20-АСРДА ОРОЛГА АТОМ БОМБА ТАШЛАБ  ДЕНГИЗ УРТАСИНИ ЧУКУР ЯМА КИЛИБ СУВ ЕР ТАГИГА КИРИБ КЕТИБ  ТАХМИНАН КАСБИЙГА ЧИКИБ КЕТГАН  ВА УРИС БУХОРОДАН ОТИЛИБ ЧИККАН ГАЗ КОНИНИ ЖИЛОВЛАШНИ БОХОНА КИЛИБ  БУХОРО ВИЛОЯТИГА ХАМ АТОМ БОМБА ТАШЛАБ  БОМБАНИ УЗБЕКЛАРДА СИНАБ КУРГАН ЭДИ    БУЛМАСА НЕГА КИМСАСИЗ СИБИР ЕРЛАРИ ТУРГАНДА АЙНАН ОДАМ ЯШАЙДИГАН БУХОРО ТАНЛАНГАН.
8780,Negative,Росияни козогистонни сув босибётибди опкелинглар оролга
8781,Negative,Росияни козогистонни сув босибётибди опкелинглар оролга
8782,Neutral,Росми йукми Турк бор булсин
8783,Positive,Росса тасирли тугриси 
8784,Positive,Россия беради  чунки ен кушнилари оч-афтада яшаса уларга яхшими. Факат Россияга тош отавермастан дустона муносабатта булсак хаммаси яхши булади
8785,Positive,Россия беради  чунки ен кушнилари оч-афтада яшаса уларга яхшими. Факат Россияга тош отавермастан дустона муносабатта булсак хаммаси яхши булади
8786,Positive,Россия билан ўзимиз келишиб амалга оширса бўлади.Жуда қиммат хам жуда мураккаб ҳам эмас. "Сув ва абадият муаммолари"га қаранг.
8787,Positive,Россия билан ўзимиз келишиб амалга оширса бўлади.Жуда қиммат хам жуда мураккаб ҳам эмас. "Сув ва абадият муаммолари"га қаранг.
8788,Neutral,Россия буб кетдими Узбекистан
8789,Neutral,РОССИЯ БУЙРУҒИ БИЛАН БОЛАЛАР ИСЛОМИЙ ТАЪЛИМ-ТАРБИЯСИНИ МУТЛАҚО ТАҚИҚЛАШ РЕЖАЛАШТИРИЛМОҚДА
8790,Positive,Россия дарйоларини ортикча сувларини оралга юбориш керак
8791,Positive,Россия дарйоларини ортикча сувларини оралга юбориш керак
8792,Positive,Россия империяси қуласагина бу лойихани амалга ошишига сал ишонса бўлади  бўлмаса яқин 100 йил ичида тушда кўришга хам хаққингиз йўқ
8793,Positive,Россия империяси қуласагина бу лойихани амалга ошишига сал ишонса бўлади  бўлмаса яқин 100 йил ичида тушда кўришга хам хаққингиз йўқ
8794,Neutral,Россия Обь ва Иртыш дарёларининг қисман сувини қизғанганди. Энди Сибирьда сув кўпайиб ботқоқликлар кенгаймоқда. Ортиқча сувни Оролга хайдаш таклифини ўзлари киритилияпди.
8795,Neutral,Россия Обь ва Иртыш дарёларининг қисман сувини қизғанганди. Энди Сибирьда сув кўпайиб ботқоқликлар кенгаймоқда. Ортиқча сувни Оролга хайдаш таклифини ўзлари киритилияпди.
8796,Positive,Россия рухсат берса булади
8797,Positive,Россия рухсат берса булади
8798,Neutral,Россия сув бермадику бизда Қор ёғмай қолади деб Олимлари Орол денгизи қуриб кетди кейин.
8799,Neutral,Россия сув бермадику бизда Қор ёғмай қолади деб Олимлари Орол денгизи қуриб кетди кейин.
8800,Negative,Россия сув бермайди хеч качон сув олиш учун Россия юк булиши керак
8801,Negative,Россия сув бермайди хеч качон сув олиш учун Россия юк булиши керак
8802,Negative,Россия сув бермаса шунака тошкинла булаверсин купрок сувни тагида колиб кетаверсин хаммаси кузи очла
8803,Negative,Россия сув бермаса шунака тошкинла булаверсин купрок сувни тагида колиб кетаверсин хаммаси кузи очла
8804,Negative,Россия рухсат берса булади
8805,Negative,Россия сув бермадику бизда Қор ёғмай қолади деб Олимлари Орол денгизи қуриб кетди кейин.
8806,Negative,Россия сув бермадику бизда Қор ёғмай қолади деб Олимлари Орол денгизи қуриб кетди кейин.
8807,Negative,Россия сув бермайди хеч качон сув олиш учун Россия юк булиши керак
8808,Negative,Россия сув бермайди хеч качон сув олиш учун Россия юк булиши керак
8809,Negative,Россия сув бермаса шунака тошкинла булаверсин купрок сувни тагида колиб кетаверсин хаммаси кузи очла
8810,Negative,Россия сув бермаса шунака тошкинла булаверсин купрок сувни тагида колиб кетаверсин хаммаси кузи очла
8811,Negative,Россия суви ошиб кетса хам сув бермайди
8812,Negative,Россия суви ошиб кетса хам сув бермайди
8813,Negative,Россия хеч качон рози бумийди бу лойихага  чунки руслар хеч качон хеч кимга ëрдам кимаган  бировларни куллиги эвазига камфорт яшашши хохлийди улар
8814,Negative,Россия хеч качон рози бумийди бу лойихага  чунки руслар хеч качон хеч кимга ëрдам кимаган  бировларни куллиги эвазига камфорт яшашши хохлийди улар
8815,Negative,Россия хеч качон сув бермайди. Хом тама булма. Улар ута бахил
8816,Negative,Россия хеч качон сув бермайди. Хом тама булма. Улар ута бахил
8817,Negative,Россияда сув ороьга келсаа росияга кемалар катнаши йули хам очилади
8818,Negative,Россияда сув ороьга келсаа росияга кемалар катнаши йули хам очилади
8819,Negative,Россияда сув тошкинидан хар йили жуда катта зарар курияпди. Ортикча сувни Казокстон оркали оролга куйилса  орол тулади. Узбекистонда сувдан проблема булмайди  экология тикланади.
8820,Negative,Россияда сув тошкинидан хар йили жуда катта зарар курияпди. Ортикча сувни Казокстон оркали оролга куйилса  орол тулади. Узбекистонда сувдан проблема булмайди  экология тикланади.
8821,Negative,Россиядан олиб борса булади оролга сув олдин лойихаси тузулган лекин
8822,Negative,Россиядан олиб борса булади оролга сув олдин лойихаси тузулган лекин
8823,Negative,Россиядан яхшилик кутманг достим. У хеч қачон сув бермайди
8824,Negative,Россиядан яхшилик кутманг достим. У хеч қачон сув бермайди
8825,Negative,Россияни сув босса хам козогос Тон ва узбекистонга хаетга сув бермайди чунки уруслар бу ерлар Ни ривожланишини хохламайди
8826,Negative,Россияни сув босса хам козогос Тон ва узбекистонга хаетга сув бермайди чунки уруслар бу ерлар Ни ривожланишини хохламайди
8827,Negative,Россйа оролг бир култтим сув бирмаеди
8828,Negative,Россйа оролг бир култтим сув бирмаеди
8829,Negative,Ростдан шунақа блоггермисизлар ёки шундайларни танқид қилиб рол ўйнадингларми!?!
8830,Positive,рости йиглаб кордим .мусофирдагиларни шайтоннинг хийласидан Роббим ози асрасин
8831,Positive,Ростини айтсам  кузимга ёш билан курдим  ЗУР 
8832,Neutral,Рпчрчрнащрчлрчрл
8833,Positive,РУМИЙ БОБОМИЗНГ ЖОЙЛАРИ ЖАННАТ БУЛСИН ФАРЗАНДЛАРИМИЗДАН ШУНДАЙ БУЮК ИНСОНЛАР ЧИКСИН АМИН
8834,PositivePositive,Румий енг доно файласуфларнинг бири болган. Аллох жаннатий килсин жойини.
8835,Positive,Румий хазратларинг ва утган барча аждодларимизнинг рухи шод булсин иншаАЛЛОХ !
8836,Positive,Румий хазратларини мен хам жуда яхши кураман 
8837,Positive,Румийдек отамиздан хар канча фахлансак оз.
8838,Negative,Руслар   чукиб улса хам бизга сув бермайди. Ишонаверинг.
8839,Negative,Руслар   чукиб улса хам бизга сув бермайди. Ишонаверинг.
8840,Negative,Руслар билан келишиб каспий денгиздан олиб келса урта осие иклими уз холига кайтади.
8841,Negative,Руслар билан келишиб каспий денгиздан олиб келса урта осие иклими уз холига кайтади.
8842,Negative,Руслар синидими имонни тушинармиди рус
8843,Negative,С с ташлаб кетади ойнаши
8844,Neutral,С удовольствием слушаю ваши даваты 
8845,Neutral,Сабира Ауелова ответила
8846,Positive,Сабрли инсон албатта юксалад Инша Аллох.
8847,Negative,Савдо ишида юрганлар кузингизни каттарок очинг ОЛЛОХ дан куркинглар!!!
8848,Negative,Савиясиз актриса углига ойи дема эмуш она дема дейиш керакку савиясизлиги битта суз бн куриниб турибди
8849,Negative,Саводсиз бошловчи 6 млн тонна пахта етиштирилганда хам дарёга сув сигмасди. Хозир пахта 2 млн тоннага етмайди лекин сув йук. Акилсиз
8850,Negative,Саводсиз бошловчи 6 млн тонна пахта етиштирилганда хам дарёга сув сигмасди. Хозир пахта 2 млн тоннага етмайди лекин сув йук. Акилсиз
8851,Negative,Савол жавоб мусулмонларга булади.Кайф сафоларни жавоби бор.Астогфириллох.
8852,Neutral,Садык Самаркандени акаси Ми укасими сан 
8853,Negative,Саезлашиб кетмаяпмизми?
8854,Negative,Сал колса уриб улдириб куйган боларди бошка одам болса
8855,Negative,Сал савияли ролик ишлаларине ухшатиб
8856,Positive,Салам алейкум рахматуллахи ва баракатухи ахи Аллах таола янада узинг тугри йули илимизни оширсин 
8857,Negative,Салафийми халафийми мусульман вазифасини килиб бошидан сокит киляпти менчи сизчи Аллохнинг дини учун на киляпмиз.
8858,Negative,Салкам Ислом Дини учун жиход
8859,Neutral,Салом
8860,Neutral,Салом
8861,Neutral,Салом
8862,Positive,Салом ака   сиз лекин куп жойларини биларкансиз
8863,Positive,Салом ака ишларингизга омат боларингзни бахтига сог булинг кайгули филим экан сог булинг
8864,Negative,Салом алайкум ака укалар пистирма сериалининг охирини кайердан ва кандай топсам болади.
8865,Positive,Салом алекюм Ман Яжуж исмлик Пайгамбарман  Мен 6-даражалик экстрасенсман Узатасана Эрани алмаштириб бераман плиоцене Эрасини алмаштирилса емгирикупиегади.ва орол тулади.ва мен Уни алмаштирдим.текинга.африкалик дустим иштимос килувди 2019да
8866,Positive,Салом алекюм Ман Яжуж исмлик Пайгамбарман  Мен 6-даражалик экстрасенсман Узатасана Эрани алмаштириб бераман плиоцене Эрасини алмаштирилса емгирикупиегади.ва орол тулади.ва мен Уни алмаштирдим.текинга.африкалик дустим иштимос килувди 2019да
8867,Positive,Салом бир нарсага кизиктимда ехсон яхшилик закот берилади а шуларди лолиларгаям берилганми хикоя борми лолилар хакида. Мен узбек мусулмонман алхамдилиллох.
8868,Negative,салом ватандошлар биз Бу канал ни куришга белбоглашмиз керак келажак авлод учун Узбекистан ривожланиш агро махсулод ва табият тиклаш керак
8869,Negative,салом ватандошлар биз Бу канал ни куришга белбоглашмиз керак келажак авлод учун Узбекистан ривожланиш агро махсулод ва табият тиклаш керак
8870,Positive,Салом Гишт хакидаги Хикоя Жудаям Тасирли экан одамзод охри яшаб Гиштга айлансая Сизга катта рахмат тасирли марузангизга
8871,Negative,Салом долина волк 300. Кисмдан кегин яна чикдм
8872,Negative,Салом кечрасизлар.нима.булсада.Узбекистонимни.хеч.нимага.алмашмаеман
8873,Negative,Салом оролимиз 2026 йилдан тулип бошлиди худо хозласа
8874,Negative,Салом оролимиз 2026 йилдан тулип бошлиди худо хозласа
8875,Negative,Салом сизни кандай топса булади илтимос тел номеризи беринг
8876,Negative,Салом укам якинда подписка клдм аммо зур куз тегмасин аник керак гаплани гапирасан и рекламасиз олб борасан молодец 
8877,Negative,Салом укам якинда подписка клдм аммо зур куз тегмасин аник керак гаплани гапирасан и рекламасиз олб борасан молодец 
8878,Negative,Салом укулар америкага укишга бориш у.н нима килса булади углимни америкада укитиш ниятим бор
8879,Negative,Салом хаммага шу киноларди деб ешлар бузилвоти дедиларинг тогрими
8880,Negative,Салом ҳаммага Илтимос музика қойманглар тинглашга халал беради Омон бӯлинг!
8881,Negative,Салом яхшимисиз неча ешгача ишга олишади америкада 45дан юкорисини олишмасмиш
8882,Positive,Салом  бу видео зур  габ йук
